"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"endothelial cell","CL:0000115","Id1",5.53323903033693e-10,1.29151332207094e-05,1.08394033061753,0.86,0.666
"endothelial cell","CL:0000115","Rtp4",5.9600705628148e-10,1.3911400700666e-05,0.502924552218482,0.368,0.108
"endothelial cell","CL:0000115","Cald1",5.99278450466706e-10,1.39877583123434e-05,1.87833897451014,0.719,0.45
"endothelial cell","CL:0000115","Lims1",7.4746091166679e-10,1.74464851392146e-05,0.738215639194971,0.667,0.43
"endothelial cell","CL:0000115","Myo1b",7.97592253297624e-10,1.86166007842198e-05,1.08663794471854,0.491,0.236
"endothelial cell","CL:0000115","Id3",8.36654618267492e-10,1.95283554449815e-05,0.892916156492322,0.982,0.836
"endothelial cell","CL:0000115","Ppp1r15a",8.6921399301521e-10,2.0288323810968e-05,1.68661864237582,0.947,0.922
"endothelial cell","CL:0000115","Txnip",1.00658636523615e-09,2.34947323509769e-05,1.26117542174057,0.737,0.54
"endothelial cell","CL:0000115","2810025M15Rik",1.06710991379075e-09,2.49074124977899e-05,0.766454173078678,0.474,0.205
"endothelial cell","CL:0000115","Nr4a2",1.08501834358889e-09,2.53254131577084e-05,1.84256188295215,0.702,0.472
"endothelial cell","CL:0000115","H2-Q4",1.18436623243982e-09,2.76442922313778e-05,0.960669933238488,0.684,0.412
"endothelial cell","CL:0000115","Plekhg2",1.50288801912666e-09,3.50789092544353e-05,0.538323024173052,0.421,0.15
"endothelial cell","CL:0000115","Pitpnc1",1.61402119497348e-09,3.76728687118759e-05,0.954171202495177,0.491,0.237
"endothelial cell","CL:0000115","Acvrl1",1.64434133089341e-09,3.8380571004383e-05,1.01164493876381,0.596,0.336
"endothelial cell","CL:0000115","Casp8ap2",1.64700988065092e-09,3.84428576242731e-05,0.465579954534043,0.316,0.091
"endothelial cell","CL:0000115","Tenc1",1.65294456756621e-09,3.85813791515628e-05,0.578036057069648,0.474,0.181
"endothelial cell","CL:0000115","Ywhaq",1.6703421501426e-09,3.89874561264785e-05,0.876929512964065,0.912,0.886
"endothelial cell","CL:0000115","Xaf1",1.77772310857965e-09,4.14938350773577e-05,0.569178591108482,0.316,0.092
"endothelial cell","CL:0000115","Tprgl",1.80035125475475e-09,4.20219986372305e-05,0.805802206673751,0.825,0.722
"endothelial cell","CL:0000115","Crtc3",1.91215042742841e-09,4.46315031266065e-05,0.638331970851824,0.456,0.187
"endothelial cell","CL:0000115","Atrx",1.93844462338580e-09,4.52452359544478e-05,0.925261537680458,0.737,0.555
"endothelial cell","CL:0000115","Nfib",2.01599574897834e-09,4.70553567769035e-05,1.51861346465307,0.667,0.462
"endothelial cell","CL:0000115","Slc39a10",2.0561739040943e-09,4.7993155095465e-05,0.677661035822697,0.386,0.143
"endothelial cell","CL:0000115","Cxcl12",2.06502728631635e-09,4.81998018899098e-05,1.64673400894407,0.632,0.342
"endothelial cell","CL:0000115","Psmb9",2.13077953597656e-09,4.97345251492288e-05,0.644154470587386,0.421,0.16
"endothelial cell","CL:0000115","Luc7l2",2.46338844150294e-09,5.74979496131201e-05,0.675844131076758,0.825,0.688
"endothelial cell","CL:0000115","Tmem66",2.6649811784749e-09,6.22033256867827e-05,0.800265939224287,0.877,0.734
"endothelial cell","CL:0000115","Zeb2",2.96663806599367e-09,6.92442990983583e-05,0.771707232051434,0.474,0.197
"endothelial cell","CL:0000115","Gpcpd1",3.00429728470339e-09,7.01233029222619e-05,0.962939213851597,0.368,0.129
"endothelial cell","CL:0000115","Lcmt2",3.35794135964442e-09,7.83777092754605e-05,0.879589901548476,0.281,0.079
"endothelial cell","CL:0000115","Syne1",3.42187969642575e-09,7.98700939942734e-05,0.710757301415482,0.561,0.259
"endothelial cell","CL:0000115","Syne2",3.42430682192455e-09,7.9926745530541e-05,0.82296722691974,0.561,0.317
"endothelial cell","CL:0000115","Slc12a2",3.69923944366716e-09,8.63439478546352e-05,0.839679486300522,0.316,0.099
"endothelial cell","CL:0000115","Thy1",3.71321217022484e-09,8.6670085265218e-05,0.989024686703349,0.474,0.185
"endothelial cell","CL:0000115","Ddx5",3.95754286594656e-09,9.23730080340586e-05,0.648351002981502,1,0.996
"endothelial cell","CL:0000115","Eif4a2",4.32377575892828e-09,0.000100921249989145,0.554999163093105,0.93,0.932
"endothelial cell","CL:0000115","Uaca",4.9821121296324e-09,0.00011628747921775,0.978419197821331,0.509,0.253
"endothelial cell","CL:0000115","Mtus1",5.14165122454600e-09,0.000120011281232128,0.808542474234405,0.614,0.397
"endothelial cell","CL:0000115","Pnpla2",5.27731380349555e-09,0.00012317778148739,0.676679322456149,0.649,0.415
