"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"large intestine goblet cell","CL:1000320","Litaf",5.36440303502415e-86,1.25210531240499e-81,1.02767351482208,0.886,0.626
"large intestine goblet cell","CL:1000320","Ift20",5.48533789169051e-86,1.28033271729948e-81,1.28778581620612,0.818,0.533
"large intestine goblet cell","CL:1000320","Fhl1",7.21896509703778e-86,1.68497864329959e-81,1.10802329437272,0.627,0.265
"large intestine goblet cell","CL:1000320","Tom1",1.20062457912442e-85,2.80237783013432e-81,1.43469118011547,0.599,0.256
"large intestine goblet cell","CL:1000320","Slc25a12",1.4736284160435e-85,3.43959608588713e-81,1.63397975301896,0.551,0.216
"large intestine goblet cell","CL:1000320","Golga5",1.54064744774597e-85,3.59602520778388e-81,1.3468739533006,0.73,0.384
"large intestine goblet cell","CL:1000320","Scfd1",1.80640299083692e-85,4.21632522091246e-81,1.50971298182505,0.711,0.383
"large intestine goblet cell","CL:1000320","St3gal3",1.9586721512784e-85,4.57173666829891e-81,1.12874250921629,0.672,0.31
"large intestine goblet cell","CL:1000320","Tecpr1",3.93974147540549e-85,9.19575057774396e-81,1.19129851730256,0.63,0.274
"large intestine goblet cell","CL:1000320","Dnajc1",5.03957204435408e-85,1.17628651087269e-80,1.56296883218904,0.642,0.31
"large intestine goblet cell","CL:1000320","Ppapdc1b",6.66819863224776e-85,1.55642424275295e-80,1.39401423906849,0.736,0.425
"large intestine goblet cell","CL:1000320","Calr",8.82614530758692e-85,2.06011057624386e-80,1.03782412680138,0.984,0.899
"large intestine goblet cell","CL:1000320","Drap1",1.15790531536899e-84,2.70266679660275e-80,1.09792104524,0.899,0.653
"large intestine goblet cell","CL:1000320","0610007L01Rik",2.06723151964222e-84,4.8251250899969e-80,1.25941613545313,0.772,0.454
"large intestine goblet cell","CL:1000320","Dusp1",2.82383209907755e-84,6.59110650245691e-80,1.07356471462812,0.962,0.791
"large intestine goblet cell","CL:1000320","Hmgcr",4.75804633821564e-84,1.11057559580291e-79,1.44775995531182,0.792,0.475
"large intestine goblet cell","CL:1000320","Gpr180",6.32947648225709e-84,1.47736310572363e-79,1.77322132569521,0.576,0.26
"large intestine goblet cell","CL:1000320","Cd164",8.84063859484348e-84,2.06349345442242e-79,1.19556916442819,0.929,0.7
"large intestine goblet cell","CL:1000320","Cited4",1.53346318393376e-83,3.5792564176198e-79,1.49563954309439,0.595,0.267
"large intestine goblet cell","CL:1000320","Copb1",1.93848770939744e-83,4.52462416250456e-79,1.40566290006795,0.851,0.588
"large intestine goblet cell","CL:1000320","Serinc3",2.54548192225082e-83,5.94140935472565e-79,1.07594103768227,0.946,0.756
"large intestine goblet cell","CL:1000320","Plcb4",3.38364907901823e-83,7.89777531533644e-79,2.21599856420218,0.378,0.109
