"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"stem cell of epidermis","CL:1000428","Hist1h2ai",1.75109209776441e-79,4.08722406539191e-75,3.04265763293627,0.377,0.012
"stem cell of epidermis","CL:1000428","Plk4",1.44025089568542e-76,3.36168961561934e-72,3.62620994262796,0.698,0.053
"stem cell of epidermis","CL:1000428","E2f7",5.14971206225851e-76,1.20199429245176e-71,3.40171903180503,0.453,0.019
"stem cell of epidermis","CL:1000428","Polq",7.10645223606632e-73,1.65871701642024e-68,3.22535476664524,0.264,0.005
"stem cell of epidermis","CL:1000428","4930579G24Rik",7.76415294922647e-71,1.81223093987895e-66,3.22757226504833,0.547,0.033
"stem cell of epidermis","CL:1000428","Cdc45",2.49543553829703e-70,5.82459608993909e-66,3.72357028880156,0.604,0.043
"stem cell of epidermis","CL:1000428","Haus4",1.74756268815642e-69,4.0789860704259e-65,3.38543957572993,0.717,0.063
"stem cell of epidermis","CL:1000428","Nsl1",3.26046226751013e-69,7.61024497859539e-65,4.25311192252162,0.302,0.008
"stem cell of epidermis","CL:1000428","Hist1h2ac",1.27542831669846e-68,2.97697723400587e-64,0.36758435867186,0.283,0.007
"stem cell of epidermis","CL:1000428","Lrr1",1.40260908423144e-68,3.27382986350461e-64,3.03691150696432,0.302,0.008
"stem cell of epidermis","CL:1000428","Wdr62",2.82706417682902e-68,6.59865049513661e-64,3.36906447551458,0.377,0.015
"stem cell of epidermis","CL:1000428","Ccdc18",4.83231131192905e-68,1.12790978331736e-63,3.2703990815102,0.604,0.044
"stem cell of epidermis","CL:1000428","Hyls1",1.03750565532785e-67,2.42164195010072e-63,4.29491484693233,0.415,0.019
"stem cell of epidermis","CL:1000428","Hist1h2ao",1.33482553555134e-67,3.11561628253039e-63,4.57650681035336,0.755,0.082
"stem cell of epidermis","CL:1000428","Ncapg2",1.17918573266886e-66,2.75233741862238e-62,3.18773385873061,0.755,0.074
